Radiation,Temperature,Pressure,Humidity,WindDirection(Degrees),Speed,SecondsAfterSunRise,SecondsAfterSunSet
27.04,48,30.43,26,177.71,5.62,1878,-38202
28.79,48,30.43,26,129.21,11.25,2177,-37903
32.42,49,30.43,26,140.89,7.87,2480,-37600
38.02,49,30.43,25,129.08,12.37,2781,-37299
43.06,50,30.43,24,122.66,6.75,3077,-37003
46.09,50,30.43,27,110.3,7.87,3377,-36703
50.5,50,30.43,28,118.15,4.5,3678,-36402
64.07,51,30.43,25,149.88,3.37,3978,-36102
260.56,52,30.43,23,125.28,9.0,4277,-35803
324.23,52,30.43,34,169.69,11.25,4578,-35502
372.13,53,30.43,34,123.15,4.5,4878,-35202
418.32,54,30.43,36,36.35,2.25,5178,-34902
469.34,54,30.43,37,251.09,2.25,5479,-34601
433.36,55,30.44,37,62.24,4.5,5778,-34302
200.73,55,30.44,38,120.38,7.87,6078,-34002
208.27,54,30.44,38,36.44,2.25,6377,-33703
356.26,54,30.44,40,359.94,4.5,6677,-33403
523.62,54,30.44,53,98.4,6.75,6978,-33102
563.04,54,30.44,54,133.07,6.75,7277,-32803
608.86,54,30.44,46,120.53,6.75,7577,-32503
431.73,55,30.45,42,59.8,5.62,7877,-32203
419.02,55,30.45,45,90.04,7.87,8177,-31903
425.08,55,30.45,47,84.57,7.87,8477,-31603
480.52,55,30.45,43,91.78,11.25,8778,-31302
409.38,55,30.45,40,114.03,7.87,9081,-30999
438.87,56,30.45,40,101.26,5.62,9378,-30702
535.51,55,30.45,41,63.29,5.62,9677,-30403
545.51,55,30.46,53,114.09,5.62,9978,-30102
551.67,55,30.46,47,95.94,4.5,10278,-29802
717.7,55,30.46,52,13.98,7.87,10581,-29499
620.91,54,30.46,59,204.59,3.37,10878,-29202
592.75,54,30.46,62,98.38,11.25,11178,-28902
405.61,53,30.46,65,107.89,6.75,11480,-28600
619.77,53,30.45,61,335.41,5.62,11777,-28303
639.3,53,30.46,67,168.88,1.12,12078,-28002
679.71,53,30.46,71,58.46,9.0,12378,-27702
738.16,52,30.46,75,2.72,7.87,12678,-27402
670.02,53,30.46,74,40.51,9.0,12978,-27102
764.03,53,30.46,76,44.84,11.25,13278,-26802
783.05,53,30.46,72,110.37,6.75,13577,-26503
750.59,53,30.46,72,45.47,11.25,13884,-26196
740.21,52,30.46,73,16.44,10.12,14177,-25903
726.12,53,30.46,66,52.49,12.37,14477,-25603
793.65,53,30.45,65,113.84,11.25,14781,-25299
747.56,53,30.45,62,336.51,4.5,15078,-25002
761.86,53,30.45,51,325.62,5.62,15378,-24702
815.06,53,30.45,67,75.95,10.12,15678,-24402
766.34,54,30.45,62,86.14,5.62,15980,-24100
858.54,54,30.45,61,79.68,7.87,16280,-23800
830.5,54,30.45,57,117.89,4.5,16578,-23502
879.78,55,30.45,56,21.69,2.25,16878,-23202
916.77,55,30.45,54,98.38,5.62,17180,-22900
917.97,55,30.45,53,104.01,10.12,17480,-22600
922.44,55,30.45,60,59.86,10.12,17781,-22299
951.05,55,30.45,58,114.67,5.62,18081,-21999
982.09,55,30.45,58,64.12,10.12,18378,-21702
766.25,56,30.44,51,115.24,11.25,18681,-21399
970.43,56,30.44,54,23.58,9.0,18980,-21100
746.21,56,30.44,55,61.33,11.25,19280,-20800
807.52,56,30.44,60,27.75,9.0,19578,-20502
848.52,55,30.44,62,164.42,5.62,19878,-20202
836.62,55,30.44,58,55.53,5.62,20180,-19900
913.21,55,30.43,59,290.76,10.12,20480,-19600
969.11,55,30.43,57,58.9,3.37,20777,-19303
638.4,55,30.43,54,56.59,10.12,21077,-19003
549.38,55,30.43,65,113.63,7.87,21380,-18700
455.55,55,30.43,68,109.13,13.5,21677,-18403
943.47,54,30.42,71,49.32,12.37,21978,-18102
784.39,54,30.42,72,130.96,4.5,22278,-17802
960.54,54,30.42,71,50.06,10.12,22577,-17503
660.2,55,30.42,67,28.63,9.0,22883,-17197
481.0,54,30.42,66,26.78,11.25,23178,-16902
873.1,54,30.42,69,41.55,13.5,23477,-16603
904.27,55,30.42,63,86.92,11.25,23778,-16302
906.16,55,30.42,70,75.3,11.25,24077,-16003
848.58,55,30.42,68,57.17,6.75,24378,-15702
891.56,55,30.41,66,352.84,12.37,24678,-15402
674.92,55,30.41,71,35.51,6.75,24981,-15099
704.87,55,30.41,69,116.34,6.75,25277,-14803
483.2,55,30.41,64,45.75,14.62,25583,-14497
827.95,54,30.41,63,94.8,7.87,25878,-14202
844.54,55,30.41,62,21.91,9.0,26181,-13899
815.14,55,30.41,61,68.52,6.75,26478,-13602
706.39,55,30.41,61,117.15,11.25,26777,-13303
795.07,56,30.4,64,117.84,9.0,27084,-12996
783.91,56,30.4,58,56.05,10.12,27378,-12702
769.58,56,30.4,62,348.14,2.25,27679,-12401
787.36,56,30.41,60,44.39,11.25,27978,-12102
761.4,56,30.4,63,103.0,12.37,28277,-11803
842.92,56,30.41,60,69.6,13.5,28577,-11503
771.67,56,30.4,66,4.22,4.5,28879,-11201
513.21,56,30.41,64,355.9,15.75,29178,-10902
473.29,55,30.4,65,22.97,6.75,29477,-10603
643.57,55,30.4,69,90.66,11.25,29777,-10303
537.68,55,30.41,63,31.84,10.12,30078,-10002
573.07,54,30.41,64,91.22,10.12,30377,-9703
551.83,55,30.4,71,43.39,9.0,30678,-9402
266.76,54,30.41,70,30.78,5.62,30977,-9103
330.98,54,30.4,67,82.76,1.12,31277,-8803
294.76,53,30.41,73,37.78,7.87,31578,-8502
304.11,53,30.41,74,142.88,5.62,31880,-8200
289.74,52,30.41,64,126.75,7.87,32178,-7902
276.73,52,30.4,72,95.9,13.5,32477,-7603
241.46,52,30.41,75,116.72,12.37,32777,-7303
230.31,52,30.41,76,65.61,3.37,33077,-7003
235.57,51,30.41,74,122.41,11.25,33381,-6699
242.05,51,30.41,74,139.99,10.12,33705,-6375
263.26,51,30.41,75,39.12,3.37,33980,-6100
337.01,51,30.41,78,49.44,9.0,34278,-5802
382.34,52,30.41,80,41.37,4.5,34577,-5503
265.15,51,30.41,80,72.24,10.12,34877,-5203
214.35,51,30.41,81,135.47,5.62,35178,-4902
169.13,51,30.41,82,124.34,5.62,35479,-4601
128.39,51,30.41,81,164.48,4.5,35778,-4302
105.87,51,30.41,83,122.51,3.37,36078,-4002
93.91,50,30.42,83,93.41,13.5,36379,-3701
104.33,50,30.42,84,6.79,4.5,36677,-3403
102.35,50,30.42,84,1.34,4.5,36977,-3103
74.48,50,30.42,85,88.02,9.0,37278,-2802
56.1,50,30.42,85,83.25,13.5,37581,-2499
54.41,50,30.42,85,77.79,4.5,37877,-2203
54.21,50,30.42,86,59.77,4.5,38180,-1900
42.78,50,30.42,87,106.11,7.87,38479,-1601
25.53,50,30.42,86,41.23,5.62,38781,-1299
17.69,50,30.42,88,177.22,3.37,39078,-1002
15.09,49,30.42,87,134.03,11.25,39380,-700
11.68,49,30.43,87,51.25,4.5,39680,-400
5.9,49,30.42,89,49.43,5.62,39977,-103
2.84,49,30.43,90,102.77,9.0,40279,199
1.78,48,30.42,92,162.16,9.0,40578,498
1.24,48,30.43,92,123.22,11.25,40878,798
1.24,48,30.43,92,106.48,10.12,41177,1097
1.24,48,30.43,93,117.85,6.75,41477,1397
1.24,48,30.43,93,86.78,3.37,41778,1698
1.23,48,30.43,94,127.29,4.5,42077,1997
1.22,48,30.43,94,160.42,7.87,42377,2297
1.2,48,30.43,94,102.92,12.37,42678,2598
1.22,48,30.43,94,159.34,13.5,42978,2898
1.21,48,30.43,94,171.73,3.37,43281,3201
1.2,48,30.43,93,166.82,12.37,43581,3501
1.24,48,30.43,91,167.81,16.87,43878,3798
1.24,48,30.43,89,155.54,9.0,44178,4098
1.22,48,30.43,89,130.79,9.0,44478,4398
1.24,48,30.44,92,158.76,11.25,44780,4700
1.22,48,30.44,93,112.07,14.62,45078,4998
1.21,48,30.44,95,161.77,5.62,45377,5297
1.21,48,30.44,96,126.07,16.87,45677,5597
1.21,48,30.44,97,115.25,7.87,45978,5898
1.22,48,30.44,97,104.55,5.62,46278,6198
1.22,48,30.44,97,127.77,7.87,46580,6500
1.23,48,30.45,96,144.67,14.62,46877,6797
1.21,48,30.45,95,122.35,13.5,47178,7098
1.2,48,30.45,95,122.24,12.37,47478,7398
1.22,48,30.45,96,134.91,7.87,47778,7698
1.24,48,30.45,95,112.38,10.12,48078,7998
1.21,48,30.45,95,141.47,16.87,48378,8298
1.22,48,30.46,96,108.19,5.62,48679,8599
1.2,48,30.46,97,101.44,11.25,48980,8900
1.2,48,30.46,97,165.18,7.87,49280,9200
1.21,48,30.46,98,116.43,6.75,49578,9498
1.23,48,30.46,97,104.82,6.75,49878,9798
1.22,48,30.46,96,135.51,10.12,50177,10097
1.23,48,30.46,97,117.91,9.0,50477,10397
1.23,48,30.46,97,168.81,2.25,50778,10698
1.2,48,30.46,97,139.26,7.87,51081,11001
1.25,48,30.46,97,163.31,6.75,51378,11298
1.23,48,30.46,97,161.02,5.62,51680,11600
1.22,48,30.46,97,149.03,6.75,51979,11899
1.24,48,30.46,97,150.66,6.75,52278,12198
1.2,48,30.47,96,113.33,4.5,52580,12500
1.21,49,30.46,96,113.39,10.12,52877,12797
1.21,49,30.46,94,120.98,9.0,53178,13098
1.24,48,30.46,88,145.84,12.37,53478,13398
1.2,49,30.47,90,164.05,12.37,53780,13700
1.23,48,30.47,91,162.46,9.0,54081,14001
1.23,48,30.47,95,153.54,9.0,54378,14298
1.22,49,30.47,95,171.28,12.37,54677,14597
1.22,49,30.47,95,162.02,9.0,54978,14898
1.22,49,30.47,97,148.62,14.62,55278,15198
1.26,49,30.47,97,168.05,11.25,55577,15497
1.2,49,30.47,98,172.74,9.0,55877,15797
1.22,49,30.47,98,164.46,4.5,56178,16098
1.22,50,30.47,99,171.53,3.37,56480,16400
1.2,50,30.47,99,169.27,5.62,56777,16697
1.22,50,30.47,99,143.05,9.0,57077,16997
1.22,50,30.47,99,142.03,3.37,57381,17301
1.22,50,30.47,100,143.48,6.75,57684,17604
1.22,50,30.46,100,125.97,6.75,57978,17898
1.23,50,30.46,100,123.9,7.87,58277,18197
1.21,50,30.46,100,129.61,3.37,58578,18498
1.22,50,30.46,100,103.51,7.87,58881,18801
1.22,50,30.46,100,92.66,5.62,59180,19100
1.21,50,30.46,100,130.36,4.5,59481,19401
1.22,50,30.46,100,142.71,6.75,59779,19699
1.22,50,30.46,100,98.35,7.87,60078,19998
1.21,50,30.45,100,172.56,2.25,60377,20297
1.22,50,30.45,100,220.89,3.37,60677,20597
1.22,50,30.45,101,151.15,12.37,60977,20897
1.21,50,30.45,101,132.15,9.0,61278,21198
1.22,50,30.45,101,159.75,6.75,61580,21500
1.23,50,30.45,101,168.98,4.5,61880,21800
1.23,50,30.45,101,109.56,5.62,62180,22100
1.24,50,30.45,101,39.42,6.75,62478,22398
1.2,50,30.44,101,120.07,6.75,-23622,-63702
1.21,50,30.44,101,112.57,10.12,-23022,-63102
1.22,50,30.44,101,118.3,5.62,-22722,-62802
1.22,50,30.44,101,168.37,2.25,-22418,-62498
1.2,50,30.44,101,58.16,4.5,-22123,-62203
1.25,50,30.44,101,53.68,0.0,-21823,-61903
1.22,50,30.44,101,157.46,3.37,-21522,-61602
1.22,50,30.44,101,93.86,9.0,-21222,-61302
1.23,50,30.44,101,73.65,6.75,-20919,-60999
1.22,50,30.44,101,183.79,4.5,-20620,-60700
1.21,50,30.44,101,147.38,2.25,-20320,-60400
1.23,50,30.44,101,144.34,9.0,-20022,-60102
1.23,49,30.44,101,142.86,6.75,-19722,-59802
1.24,49,30.44,101,88.21,13.5,-19420,-59500
1.2,49,30.44,101,93.91,5.62,-19120,-59200
1.21,49,30.44,101,61.5,14.62,-18822,-58902
1.2,48,30.44,101,103.23,11.25,-18522,-58602
1.21,48,30.43,101,177.44,4.5,-18223,-58303
1.22,48,30.43,101,119.06,11.25,-17923,-58003
1.23,48,30.43,101,150.85,4.5,-17622,-57702
1.22,48,30.43,101,96.05,9.0,-17319,-57399
1.17,48,30.42,102,146.55,10.12,-17023,-57103
1.23,49,30.42,102,168.46,6.75,-16712,-56792
1.22,49,30.42,102,133.23,11.25,-16422,-56502
1.2,49,30.42,102,126.66,9.0,-16122,-56202
1.21,49,30.42,102,184.86,1.12,-15820,-55900
1.21,49,30.42,102,105.48,5.62,-15523,-55603
1.26,49,30.42,102,149.1,7.87,-15222,-55302
1.19,48,30.42,102,119.31,10.12,-14922,-55002
1.19,49,30.42,102,130.21,12.37,-14620,-54700
1.21,49,30.41,102,138.03,9.0,-14323,-54403
1.25,48,30.41,102,166.61,5.62,-14019,-54099
1.2,48,30.41,102,133.96,6.75,-13723,-53803
1.2,48,30.41,102,95.34,5.62,-13423,-53503
1.2,48,30.41,102,172.94,9.0,-13122,-53202
1.23,48,30.41,102,82.26,12.37,-12822,-52902
1.22,48,30.41,102,119.04,4.5,-12519,-52599
1.24,48,30.41,102,106.26,4.5,-12222,-52302
1.18,48,30.41,102,153.2,7.87,-11923,-52003
1.22,48,30.41,102,143.25,3.37,-11622,-51702
1.23,48,30.41,102,122.99,9.0,-11322,-51402
1.19,48,30.4,102,75.36,7.87,-11023,-51103
1.22,49,30.41,102,53.16,6.75,-10723,-50803
1.22,49,30.41,102,150.18,10.12,-10422,-50502
1.21,49,30.4,102,133.26,5.62,-10123,-50203
1.23,49,30.4,102,132.12,11.25,-9822,-49902
1.17,49,30.41,102,108.13,13.5,-9522,-49602
1.24,49,30.41,102,184.71,6.75,-9220,-49300
1.21,48,30.41,102,139.98,9.0,-8923,-49003
1.19,48,30.4,102,120.47,9.0,-8622,-48702
1.23,49,30.4,102,134.93,14.62,-8322,-48402
1.19,49,30.4,102,82.6,3.37,-8022,-48102
1.2,49,30.4,102,124.68,10.12,-7720,-47800
1.25,48,30.41,102,178.83,9.0,-7423,-47503
1.23,48,30.4,102,125.89,7.87,-7122,-47202
1.21,48,30.41,102,115.25,9.0,-6823,-46903
1.22,48,30.4,102,134.33,5.62,-6517,-46597
1.22,48,30.41,102,154.54,12.37,-6217,-46297
1.22,48,30.41,102,134.94,7.87,-5922,-46002
1.22,48,30.41,102,148.65,3.37,-5620,-45700
1.21,48,30.41,102,130.46,7.87,-5318,-45398
1.19,48,30.41,102,112.49,5.62,-5019,-45099
1.22,48,30.41,102,84.35,7.87,-4722,-44802
1.2,48,30.41,102,168.9,3.37,-4422,-44502
1.19,48,30.41,102,158.0,5.62,-4122,-44202
1.21,48,30.41,102,125.19,12.37,-3820,-43900
1.19,48,30.41,102,127.53,7.87,-3522,-43602
1.21,48,30.41,102,111.11,9.0,-3219,-43299
1.22,48,30.41,102,78.01,7.87,-2920,-43000
1.24,48,30.41,102,49.87,5.62,-2619,-42699
1.21,48,30.41,102,160.36,5.62,-2322,-42402
1.25,48,30.41,102,166.77,4.5,-2022,-42102
1.26,48,30.42,102,75.27,6.75,-1723,-41803
1.19,48,30.42,102,147.62,4.5,-1420,-41500
1.23,48,30.42,102,128.66,4.5,-1120,-41200
1.24,47,30.42,102,79.51,15.75,-822,-40902
2.28,47,30.42,102,157.65,14.62,-523,-40603
3.6,46,30.42,102,184.58,10.12,-223,-40303
5.92,46,30.43,102,150.89,7.87,78,-40002
7.63,46,30.43,102,136.36,11.25,380,-39700
11.93,47,30.43,102,129.98,13.5,677,-39403
10.2,47,30.43,102,116.06,15.75,978,-39102
12.68,47,30.43,102,115.35,15.75,1279,-38801
41.43,47,30.43,102,68.77,13.5,1577,-38503
29.91,47,30.44,102,154.56,5.62,1880,-38200
78.02,47,30.44,102,103.89,5.62,2180,-37900
20.32,47,30.44,102,165.48,4.5,2481,-37599
21.3,46,30.44,102,87.83,5.62,2778,-37302
21.85,46,30.44,102,127.2,3.37,3080,-37000
22.92,46,30.44,102,99.77,7.87,3379,-36701
23.53,46,30.44,101,110.64,7.87,3681,-36399
24.62,46,30.44,97,116.48,11.25,3980,-36100
205.44,46,30.44,91,140.58,11.25,4277,-35803
289.01,46,30.44,84,155.5,9.0,4579,-35501
309.35,47,30.45,81,108.03,12.37,4879,-35201
331.84,48,30.45,78,24.91,3.37,5181,-34899
351.95,48,30.45,81,183.6,2.25,5479,-34601
371.75,49,30.45,86,64.79,12.37,5778,-34302
391.67,49,30.45,86,59.92,4.5,6077,-34003
412.11,49,30.45,79,112.41,9.0,6378,-33702
443.41,50,30.45,79,151.67,11.25,6678,-33402
460.31,51,30.45,65,131.94,9.0,6977,-33103
484.81,52,30.45,67,167.98,11.25,7278,-32802
508.04,53,30.46,72,149.45,6.75,7577,-32503
508.02,54,30.46,73,144.66,3.37,7877,-32203
545.33,55,30.46,79,116.47,5.62,8180,-31900
568.06,54,30.46,85,71.86,2.25,8478,-31602
527.28,52,30.46,85,12.1,5.62,8777,-31303
605.59,51,30.46,88,92.92,3.37,9080,-31000
677.84,51,30.46,90,195.39,5.62,9377,-30703
740.07,51,30.46,93,73.68,6.75,9678,-30402
728.08,51,30.46,94,14.34,7.87,9978,-30102
447.29,51,30.46,95,76.67,6.75,10280,-29800
301.37,51,30.46,96,80.13,10.12,10577,-29503
234.76,51,30.46,97,172.86,3.37,10878,-29202
313.28,51,30.46,96,16.53,4.5,11178,-28902
445.92,51,30.46,95,94.02,7.87,11478,-28602
724.54,51,30.46,97,14.74,7.87,11777,-28303
734.52,51,30.46,97,117.32,7.87,12080,-28000
749.22,52,30.46,97,58.95,1.12,12378,-27702
738.73,54,30.46,92,188.18,7.87,12679,-27401
745.65,56,30.46,87,41.93,9.0,12978,-27102
753.81,57,30.46,82,72.65,7.87,13277,-26803
764.18,57,30.46,80,141.63,2.25,13590,-26490
783.26,58,30.46,84,140.93,6.75,13878,-26202
663.98,57,30.45,84,76.39,4.5,14178,-25902
799.25,56,30.45,87,135.11,10.12,14477,-25603
809.35,56,30.45,86,29.25,6.75,14780,-25300
363.54,56,30.45,88,110.55,5.62,15077,-25003
723.25,56,30.45,89,53.46,11.25,15378,-24702
974.38,55,30.45,90,40.43,3.37,15678,-24402
468.14,55,30.45,90,157.01,5.62,15980,-24100
476.1,56,30.45,90,142.99,4.5,16278,-23802
614.38,55,30.45,91,332.37,4.5,16579,-23501
516.53,55,30.44,93,128.89,6.75,16878,-23202
836.38,54,30.44,94,30.15,4.5,17182,-22898
849.5,55,30.44,95,41.34,6.75,17479,-22601
947.89,55,30.44,92,195.8,9.0,17777,-22303
898.81,56,30.44,91,92.88,11.25,18078,-22002
927.15,56,30.44,91,104.04,10.12,18377,-21703
836.93,57,30.44,90,56.33,6.75,18678,-21402
589.79,55,30.44,93,27.86,11.25,18978,-21102
377.11,54,30.43,96,74.07,9.0,19279,-20801
649.82,54,30.43,97,0.1,5.62,19561,-20519
689.97,54,30.43,98,4.89,3.37,19863,-20217
590.54,54,30.43,99,271.29,4.5,20163,-19917
614.61,54,30.42,99,2.86,4.5,20464,-19616
537.8,54,30.42,99,51.51,10.12,20761,-19319
512.92,53,30.42,99,36.51,7.87,21062,-19018
544.14,53,30.42,99,118.72,6.75,21364,-18716
299.99,53,30.42,98,91.29,10.12,21664,-18416
600.74,53,30.42,99,65.85,11.25,21963,-18117
569.97,53,30.41,99,41.65,9.0,22261,-17819
660.2,54,30.42,98,198.63,5.62,22564,-17516
719.81,54,30.41,98,76.51,5.62,22862,-17218
474.47,54,30.41,99,26.22,7.87,23162,-16918
597.86,54,30.41,99,11.19,4.5,23461,-16619
553.81,54,30.41,99,85.41,9.0,23762,-16318
415.58,54,30.41,100,47.17,6.75,24062,-16018
419.87,54,30.41,100,16.61,9.0,24362,-15718
527.35,53,30.41,100,358.19,4.5,24666,-15414
529.78,53,30.41,100,24.91,5.62,24961,-15119
453.82,53,30.4,100,64.53,5.62,25261,-14819
794.73,53,30.4,100,73.22,7.87,25562,-14518
374.74,53,30.4,100,35.62,6.75,25866,-14214
383.43,53,30.4,100,38.5,3.37,26161,-13919
348.73,53,30.39,100,356.94,5.62,26461,-13619
476.07,53,30.39,100,11.43,3.37,26763,-13317
436.43,53,30.39,101,34.63,9.0,27061,-13019
469.93,53,30.39,101,28.16,3.37,27362,-12718
526.38,52,30.39,100,117.6,7.87,27662,-12418
310.53,53,30.39,101,105.61,4.5,27961,-12119
367.12,53,30.39,101,82.97,5.62,28261,-11819
421.87,53,30.39,101,41.3,6.75,28562,-11518
405.87,53,30.39,101,22.1,12.37,28862,-11218
301.98,53,30.39,101,21.58,3.37,29161,-10919
403.1,53,30.39,101,76.32,6.75,29462,-10618
215.16,52,30.4,101,22.95,6.75,29762,-10318
249.05,52,30.39,101,48.41,5.62,30061,-10019
345.25,52,30.39,101,62.05,7.87,30362,-9718
335.75,52,30.39,101,45.84,7.87,30665,-9415
262.58,52,30.39,101,248.46,4.5,30961,-9119
132.97,52,30.39,101,25.4,5.62,31261,-8819
264.8,51,30.39,101,51.38,7.87,31563,-8517
183.62,51,30.39,101,31.02,7.87,31865,-8215
267.81,51,30.39,101,11.81,2.25,32162,-7918
309.45,51,30.39,101,10.5,2.25,32464,-7616
288.33,51,30.39,101,47.19,11.25,32764,-7316
251.52,51,30.39,101,6.88,5.62,33062,-7018
331.77,51,30.39,101,27.89,2.25,33362,-6718
139.7,51,30.39,101,133.85,4.5,33661,-6419
106.05,51,30.39,101,30.67,6.75,33961,-6119
103.85,51,30.39,101,72.05,11.25,34261,-5819
116.45,51,30.39,101,48.84,7.87,34562,-5518
189.91,51,30.39,101,28.07,4.5,34862,-5218
278.53,51,30.39,101,80.09,6.75,35162,-4918
343.54,51,30.39,101,49.45,9.0,35461,-4619
236.94,51,30.39,101,79.77,5.62,35761,-4319
93.47,51,30.4,101,347.66,10.12,36064,-4016
131.17,51,30.4,101,28.85,6.75,36362,-3718
103.46,51,30.4,102,58.48,7.87,36661,-3419
59.22,51,30.39,102,44.11,13.5,36961,-3119
58.15,50,30.4,102,63.57,12.37,37262,-2818
61.69,50,30.4,102,7.64,4.5,37562,-2518
50.33,50,30.4,102,66.06,4.5,37862,-2218
37.64,50,30.4,102,61.04,6.75,38161,-1919
25.35,50,30.4,102,51.73,5.62,38468,-1612
30.45,50,30.4,102,5.42,5.62,38763,-1317
46.69,50,30.4,102,77.26,4.5,39062,-1018
28.27,49,30.4,102,321.11,4.5,39361,-719
8.86,49,30.4,102,62.84,7.87,39662,-418
4.3,49,30.41,102,28.48,2.25,39962,-118
2.69,49,30.41,102,107.4,9.0,40261,181
1.91,49,30.41,102,228.9,4.5,40561,481
1.21,48,30.41,102,0.12,2.25,40861,781
1.23,49,30.41,102,99.37,6.75,41162,1082
1.24,49,30.41,102,142.17,10.12,41462,1382
1.22,49,30.42,102,119.97,9.0,41761,1681
1.21,49,30.42,102,123.85,7.87,42062,1982
1.2,49,30.42,102,75.06,2.25,42362,2282
1.23,49,30.43,102,146.35,5.62,42661,2581
1.25,49,30.43,102,110.49,5.62,42962,2882
1.23,49,30.43,102,117.22,7.87,43262,3182
1.18,49,30.43,102,126.53,4.5,43561,3481
1.2,49,30.43,102,102.3,11.25,43862,3782
1.2,49,30.43,102,94.35,6.75,44162,4082
1.19,49,30.43,102,76.32,4.5,44462,4382
1.25,49,30.43,102,189.77,6.75,44761,4681
1.21,49,30.44,102,130.64,10.12,45063,4983
1.19,49,30.44,102,128.78,11.25,45363,5283
1.18,49,30.44,102,156.4,5.62,45661,5581
1.22,49,30.44,102,168.45,1.12,45965,5885
1.21,49,30.44,102,97.55,6.75,46262,6182
1.18,49,30.44,102,136.25,5.62,46561,6481
1.21,49,30.44,102,153.53,6.75,46861,6781
1.25,49,30.44,102,140.55,5.62,47161,7081
1.22,49,30.44,102,159.58,7.87,47462,7382
1.23,49,30.44,102,149.48,5.62,47761,7681
1.25,49,30.44,102,81.08,3.37,48062,7982
1.2,49,30.44,102,116.0,7.87,48366,8286
1.25,49,30.44,102,94.18,10.12,48661,8581
1.22,49,30.44,102,82.31,10.12,48961,8881
1.22,48,30.44,102,8.64,6.75,49262,9182
1.22,48,30.44,102,113.56,4.5,49562,9482
1.21,48,30.44,102,198.61,4.5,49863,9783
1.19,48,30.44,102,198.79,3.37,50164,10084
1.24,48,30.44,102,156.36,7.87,50462,10382
1.22,48,30.44,102,120.32,11.25,50762,10682
1.22,48,30.44,102,69.36,10.12,51062,10982
1.22,48,30.44,102,120.04,5.62,51361,11281
1.23,48,30.44,102,182.19,9.0,51663,11583
1.25,48,30.44,102,194.0,1.12,51962,11882
1.18,48,30.44,102,20.54,3.37,52264,12184
1.22,48,30.44,102,148.25,7.87,52564,12484
1.23,48,30.44,102,116.09,4.5,52865,12785
1.21,48,30.44,102,153.48,10.12,53161,13081
1.22,48,30.44,102,155.83,5.62,53462,13382
1.21,48,30.44,102,110.42,12.37,53762,13682
1.23,48,30.45,102,53.89,11.25,54062,13982
1.21,48,30.45,102,106.66,9.0,54362,14282
1.21,48,30.44,102,164.38,6.75,54662,14582
1.21,48,30.44,102,114.86,13.5,54964,14884
1.21,47,30.44,102,68.79,3.37,55265,15185
1.22,47,30.44,102,133.06,11.25,55562,15482
1.18,47,30.44,102,116.07,12.37,55865,15785
1.2,47,30.44,102,131.12,11.25,56164,16084
1.21,47,30.44,101,145.73,12.37,56462,16382
1.24,48,30.45,101,96.46,11.25,56765,16685
1.17,48,30.44,101,105.11,2.25,57068,16988
1.2,48,30.45,101,119.8,2.25,57361,17281
1.18,48,30.45,101,61.03,5.62,57662,17582
1.19,48,30.45,101,98.29,2.25,57963,17883
1.22,47,30.44,101,111.14,3.37,58262,18182
1.21,47,30.44,101,72.88,6.75,58565,18485
1.16,47,30.44,101,88.06,5.62,58867,18787
1.19,47,30.45,101,65.19,10.12,59161,19081
1.24,47,30.44,101,25.62,3.37,59461,19381
1.16,47,30.44,101,91.39,6.75,59762,19682
1.23,47,30.44,101,68.95,9.0,60062,19982
1.22,46,30.44,101,65.37,5.62,60362,20282
1.2,46,30.44,102,127.46,4.5,60661,20581
1.18,46,30.44,102,109.26,9.0,60961,20881
1.17,46,30.44,101,44.59,4.5,61262,21182
1.21,46,30.44,101,161.85,4.5,61562,21482
1.2,45,30.44,101,155.31,14.62,61861,21781
1.21,45,30.44,101,170.23,6.75,62169,22089
1.19,45,30.44,100,125.24,4.5,62462,22382
1.18,45,30.44,96,129.59,9.0,-23698,-63718
1.21,46,30.43,90,137.97,10.12,-23398,-63418
1.19,46,30.44,88,144.75,4.5,-23098,-63118
1.18,46,30.43,87,149.71,9.0,-22799,-62819
1.19,46,30.43,87,100.92,14.62,-22496,-62516
1.2,46,30.43,86,139.56,10.12,-22198,-62218
1.21,45,30.43,85,168.91,12.37,-21898,-61918
1.22,45,30.43,85,163.32,12.37,-21597,-61617
1.23,45,30.43,83,151.95,11.25,-21298,-61318
1.21,46,30.43,80,120.57,11.25,-20998,-61018
1.19,46,30.43,78,145.58,9.0,-20699,-60719
1.19,45,30.43,76,162.53,11.25,-20399,-60419
1.22,45,30.43,76,142.07,13.5,-20098,-60118
1.17,45,30.43,74,161.88,11.25,-19798,-59818
1.21,45,30.43,74,155.77,13.5,-19499,-59519
1.19,45,30.43,78,152.23,10.12,-19199,-59219
1.18,45,30.43,82,193.01,11.25,-18897,-58917
1.22,45,30.43,86,175.2,7.87,-18598,-58618
1.19,45,30.43,89,173.21,9.0,-18289,-58309
1.23,45,30.42,89,135.15,5.62,-17998,-58018
1.19,45,30.42,92,140.38,4.5,-17698,-57718
1.19,45,30.42,93,171.02,7.87,-17399,-57419
1.18,46,30.42,94,130.18,6.75,-17099,-57119
1.2,46,30.42,94,168.59,3.37,-16799,-56819
1.19,46,30.42,94,91.72,9.0,-16498,-56518
1.2,46,30.42,95,154.22,4.5,-16199,-56219
1.19,46,30.42,94,148.98,5.62,-15897,-55917
1.19,46,30.41,93,154.02,3.37,-15599,-55619
